,title,link,link_alternative,link_icon,summary,ondemand,generationdate,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,illuminationazimuthangle,illuminationzenithangle,vegetationpercentage,notvegetatedpercentage,waterpercentage,unclassifiedpercentage,mediumprobacloudspercentage,highprobacloudspercentage,snowicepercentage,cloudcoverpercentage,level1cpdiidentifier,gmlfootprint,footprint,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,datastripidentifier,granuleidentifier,identifier,uuid
f91ac6e7-c826-4e7a-94d5-c7e5673465dd,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPN_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('f91ac6e7-c826-4e7a-94d5-c7e5673465dd')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('f91ac6e7-c826-4e7a-94d5-c7e5673465dd')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('f91ac6e7-c826-4e7a-94d5-c7e5673465dd')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 473.31 MB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:33:54.989,28461,121,170.331615946044,48.0609692402519,83.379132,0.790914,0.141287,0.028988,0.945148,0.175198,0.0,15.219325,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T38VPN_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>60.70016252198362,48.845371694199955 60.736144534410975,48.67034613419692 60.73692872707733,48.67095221362207 60.738655969002416,48.661996631399376 60.81275930708839,48.279287068525456 60.81199742003752,48.2787070957033 60.89391911991615,47.84013873867831 60.894611490872954,47.84065583039694 60.894665847215535,47.84034920057202 60.8952712950973,47.84080147674043 60.96467521619109,47.44917743178279 60.96426747897941,47.448877744580685 60.96433437158144,47.44850042193043 60.9633832775712,47.44780294251278 61.03812660155168,47.003738480535915 61.03934190141957,47.00461477643319 61.039517227594985,47.00352992324111 61.03985750562329,47.00377492277672 61.06428367431631,46.85322223593711 61.32160153399891,46.868005032267625 61.27798036451517,48.91490297323453 60.70016252198362,48.845371694199955</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((48.845371694199955 60.70016252198362, 48.91490297323453 61.27798036451517, 46.868005032267625 61.32160153399891, 46.85322223593711 61.06428367431631, 47.00377492277672 61.03985750562329, 47.00352992324111 61.039517227594985, 47.00461477643319 61.03934190141957, 47.003738480535915 61.03812660155168, 47.44780294251278 60.9633832775712, 47.44850042193043 60.96433437158144, 47.448877744580685 60.96426747897941, 47.44917743178279 60.96467521619109, 47.84080147674043 60.8952712950973, 47.84034920057202 60.894665847215535, 47.84065583039694 60.894611490872954, 47.84013873867831 60.89391911991615, 48.2787070957033 60.81199742003752, 48.279287068525456 60.81275930708839, 48.661996631399376 60.738655969002416, 48.67095221362207 60.73692872707733, 48.67034613419692 60.736144534410975, 48.845371694199955 60.70016252198362)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPN_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,473.31 MB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T38VPN_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPN_20220818T091746,f91ac6e7-c826-4e7a-94d5-c7e5673465dd
8091b171-13e8-494e-b50d-8041265f937a,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVM_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('8091b171-13e8-494e-b50d-8041265f937a')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('8091b171-13e8-494e-b50d-8041265f937a')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('8091b171-13e8-494e-b50d-8041265f937a')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.05 GB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:33:26.649,28461,121,173.257811165962,51.5124591831448,93.108451,0.607785,0.093991,0.205175,1.8473360000000003,1.185474,0.0,3.15978,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T39WVM_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>64.90913477350297,48.885432402971 64.92399553692684,51.206383768220704 63.9387125827215,51.19910560466664 63.92449110646567,48.95993948987491 64.90913477350297,48.885432402971</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((48.95993948987491 63.92449110646567, 51.19910560466664 63.9387125827215, 51.206383768220704 64.92399553692684, 48.885432402971 64.90913477350297, 48.95993948987491 63.92449110646567)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVM_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,1.05 GB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T39WVM_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVM_20220818T091746,8091b171-13e8-494e-b50d-8041265f937a
52d24901-4967-4bc8-960b-7f71e3e8e249,S2B_MSIL2A_20220818T081609_N0400_R121_T38WNS_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('52d24901-4967-4bc8-960b-7f71e3e8e249')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('52d24901-4967-4bc8-960b-7f71e3e8e249')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('52d24901-4967-4bc8-960b-7f71e3e8e249')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 155.54 MB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:33:20.672,28461,121,168.439000529353,51.7779810444776,71.280247,2.417744,0.226391,0.712197,7.505247,7.344608,0.0,14.852581999999998,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T38WNS_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>63.926394731689506,46.612461695300766 64.05207547722257,46.70834613120366 64.19434276221376,46.81837841119077 64.33647466256957,46.92978604901262 64.47854430454478,47.04222615044229 64.62061180494558,47.15510914102792 64.76259850772034,47.268707827110255 64.81724491129394,47.31287340602932 63.92156040544327,47.238508462434 63.926394731689506,46.612461695300766</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((47.238508462434 63.92156040544327, 47.31287340602932 64.81724491129394, 47.268707827110255 64.76259850772034, 47.15510914102792 64.62061180494558, 47.04222615044229 64.47854430454478, 46.92978604901262 64.33647466256957, 46.81837841119077 64.19434276221376, 46.70834613120366 64.05207547722257, 46.612461695300766 63.926394731689506, 47.238508462434 63.92156040544327)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T38WNS_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,155.54 MB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T38WNS_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T38WNS_20220818T091746,52d24901-4967-4bc8-960b-7f71e3e8e249
381343d6-b5d2-4cd5-9ced-632e63dde3cf,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPR_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('381343d6-b5d2-4cd5-9ced-632e63dde3cf')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('381343d6-b5d2-4cd5-9ced-632e63dde3cf')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('381343d6-b5d2-4cd5-9ced-632e63dde3cf')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.05 GB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:33:11.675,28461,121,170.817228275676,50.7073762682981,84.032941,0.898262,0.222504,0.436153,4.654646,3.058795,0.0,7.996025,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T38VPR_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>64.01275123054343,47.04568083339506 63.963836265642925,49.2862440887849 62.98107938024575,49.14138301235545 63.027944262353635,46.97635385565625 64.01275123054343,47.04568083339506</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((49.14138301235545 62.98107938024575, 49.2862440887849 63.963836265642925, 47.04568083339506 64.01275123054343, 46.97635385565625 63.027944262353635, 49.14138301235545 62.98107938024575)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPR_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,1.05 GB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T38VPR_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPR_20220818T091746,381343d6-b5d2-4cd5-9ced-632e63dde3cf
5d66d4f8-b9d4-4011-8317-e1883f2d9014,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVQ_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('5d66d4f8-b9d4-4011-8317-e1883f2d9014')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('5d66d4f8-b9d4-4011-8317-e1883f2d9014')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('5d66d4f8-b9d4-4011-8317-e1883f2d9014')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 859.28 MB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:32:38.016,28461,121,173.158285037507,54.1981344056961,95.510429,0.8695789999999999,2.655508,0.006883,0.044028,0.013476,0.0,0.823983,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T39WVQ_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>66.61516353804302,48.866978141444726 66.74151677992737,48.983396028583776 66.88222387441455,49.11492809298728 67.02276125794685,49.24827521492925 67.16334844273825,49.38244798444836 67.30384679158652,49.51818885604699 67.44417075314065,49.65595543503403 67.58448653613301,49.79507778836416 67.60613312761215,49.81685790476195 67.61536482810938,51.229659411221796 66.63043284737198,51.22049861707265 66.61516353804302,48.866978141444726</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((48.866978141444726 66.61516353804302, 51.22049861707265 66.63043284737198, 51.229659411221796 67.61536482810938, 49.81685790476195 67.60613312761215, 49.79507778836416 67.58448653613301, 49.65595543503403 67.44417075314065, 49.51818885604699 67.30384679158652, 49.38244798444836 67.16334844273825, 49.24827521492925 67.02276125794685, 49.11492809298728 66.88222387441455, 48.983396028583776 66.74151677992737, 48.866978141444726 66.61516353804302)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVQ_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,859.28 MB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T39WVQ_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVQ_20220818T091746,5d66d4f8-b9d4-4011-8317-e1883f2d9014
ad20a16a-f2c5-45fb-ae7e-7b6961607aeb,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPP_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('ad20a16a-f2c5-45fb-ae7e-7b6961607aeb')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('ad20a16a-f2c5-45fb-ae7e-7b6961607aeb')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('ad20a16a-f2c5-45fb-ae7e-7b6961607aeb')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.03 GB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:31:53.517,28461,121,170.492566949546,48.942872190753,87.109703,1.015149,0.597184,0.075736,1.101738,0.404723,0.0,10.293297,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T38VPP_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>62.21843973759496,46.923210847349154 62.17315930139183,49.030311086042005 61.189846474241314,48.90394899828574 61.2333094128476,46.86276578165039 62.21843973759496,46.923210847349154</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((48.90394899828574 61.189846474241314, 49.030311086042005 62.17315930139183, 46.923210847349154 62.21843973759496, 46.86276578165039 61.2333094128476, 48.90394899828574 61.189846474241314)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPP_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,1.03 GB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T38VPP_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T38VPP_20220818T091746,ad20a16a-f2c5-45fb-ae7e-7b6961607aeb
79feba9a-8767-4667-aa54-a78c39b8c018,S2B_MSIL2A_20220818T081609_N0400_R121_T39VUJ_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('79feba9a-8767-4667-aa54-a78c39b8c018')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('79feba9a-8767-4667-aa54-a78c39b8c018')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('79feba9a-8767-4667-aa54-a78c39b8c018')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.02 GB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:28:15.661,28461,121,170.907456679108,48.9220939887544,84.401298,0.852724,0.507825,0.048812,1.08143,0.193808,0.0,13.622157,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T39VUJ_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>62.17850010690095,47.15743429035217 62.220923807248376,49.26515555084273 61.23569362676834,49.31968767916366 61.194973173238445,47.277944539607056 62.17850010690095,47.15743429035217</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((47.277944539607056 61.194973173238445, 49.31968767916366 61.23569362676834, 49.26515555084273 62.220923807248376, 47.15743429035217 62.17850010690095, 47.277944539607056 61.194973173238445)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T39VUJ_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,1.02 GB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T39VUJ_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T39VUJ_20220818T091746,79feba9a-8767-4667-aa54-a78c39b8c018
40b5f27a-d018-4594-9751-c0479087d97b,S2B_MSIL2A_20220818T081609_N0400_R121_T39WWT_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('40b5f27a-d018-4594-9751-c0479087d97b')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('40b5f27a-d018-4594-9751-c0479087d97b')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('40b5f27a-d018-4594-9751-c0479087d97b')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 397.71 MB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:27:50.919,28461,121,176.012651371481,56.7953030390795,0.0,0.0,99.999988,0.0,0.0,0.0,0.0,6e-06,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T39WWT_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>69.31611391909473,51.65678709546709 69.39749129879023,51.75140134853026 69.536091429233,51.914827604020495 69.6745182323808,52.080203747427454 69.8128154307674,52.247199157909165 69.9509923192884,52.41590658737423 70.08904189846207,52.586544981905774 70.22693513596107,52.75941139892242 70.29112382561337,52.841058729224926 70.28242673530563,53.916447245716384 69.2990206384545,53.783556349695395 69.31611391909473,51.65678709546709</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((53.783556349695395 69.2990206384545, 53.916447245716384 70.28242673530563, 52.841058729224926 70.29112382561337, 52.75941139892242 70.22693513596107, 52.586544981905774 70.08904189846207, 52.41590658737423 69.9509923192884, 52.247199157909165 69.8128154307674, 52.080203747427454 69.6745182323808, 51.914827604020495 69.536091429233, 51.75140134853026 69.39749129879023, 51.65678709546709 69.31611391909473, 53.783556349695395 69.2990206384545)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T39WWT_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,397.71 MB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T39WWT_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T39WWT_20220818T091746,40b5f27a-d018-4594-9751-c0479087d97b
4636fe1d-7e14-41a3-b628-720e909e9ac0,S2B_MSIL2A_20220818T081609_N0400_R121_T39WWS_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('4636fe1d-7e14-41a3-b628-720e909e9ac0')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('4636fe1d-7e14-41a3-b628-720e909e9ac0')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('4636fe1d-7e14-41a3-b628-720e909e9ac0')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 772.09 MB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:27:49.037,28461,121,175.972039876741,55.9013583882394,13.033435,3.415535,82.036388,0.47869500000000004,0.56253,0.104558,0.0,0.676784,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T39WWS_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>68.73448246082029,50.99950565510821 68.8417705762399,51.117773716292426 68.98087914523134,51.27331753823815 69.11985900915921,51.430737437896745 69.25872309883671,51.59006106408447 69.39749129879023,51.75140134853026 69.40353647173798,51.75852933589568 69.38716009345416,53.79493686530787 68.4035546435041,53.67333606842672 68.42491711604748,50.999512635012316 68.73448246082029,50.99950565510821</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((53.67333606842672 68.4035546435041, 53.79493686530787 69.38716009345416, 51.75852933589568 69.40353647173798, 51.75140134853026 69.39749129879023, 51.59006106408447 69.25872309883671, 51.430737437896745 69.11985900915921, 51.27331753823815 68.98087914523134, 51.117773716292426 68.8417705762399, 50.99950565510821 68.73448246082029, 50.999512635012316 68.42491711604748, 53.67333606842672 68.4035546435041)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T39WWS_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,772.09 MB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T39WWS_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T39WWS_20220818T091746,4636fe1d-7e14-41a3-b628-720e909e9ac0
c79a117c-b761-48fd-9105-e3f6944abaee,S2A_MSIL2A_20220818T090611_N0400_R050_T39XVE_20220818T105000,https://scihub.copernicus.eu/dhus/odata/v1/Products('c79a117c-b761-48fd-9105-e3f6944abaee')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('c79a117c-b761-48fd-9105-e3f6944abaee')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('c79a117c-b761-48fd-9105-e3f6944abaee')/Products('Quicklook')/$value,"Date: 2022-08-18T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 147.01 MB",false,2022-08-18 10:50:00,2022-08-18 09:06:11.024,2022-08-18 09:06:11.024,2022-08-18 12:26:14.906,37370,50,186.148115029706,63.1130220709594,0.0,0.0,82.913458,0.0,8.256556,4.701875,0.0,17.086543,S2A_OPER_MSI_L1C_TL_ATOS_20220818T092830_A037370_T39XVE_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>75.58399896058616,49.48616163183972 75.67883557637131,49.71818338479582 75.80651491575937,50.03647408926164 75.93379121744782,50.35989212167582 76.06065159806897,50.68854553411373 76.18712540452313,51.022552393977726 76.31313876981898,51.3625425320443 76.31582927630946,51.369949968765404 75.59675745729632,51.35150611502145 75.58399896058616,49.48616163183972</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((49.48616163183972 75.58399896058616, 51.35150611502145 75.59675745729632, 51.369949968765404 76.31582927630946, 51.3625425320443 76.31313876981898, 51.022552393977726 76.18712540452313, 50.68854553411373 76.06065159806897, 50.35989212167582 75.93379121744782, 50.03647408926164 75.80651491575937, 49.71818338479582 75.67883557637131, 49.48616163183972 75.58399896058616)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220818T090611_N0400_R050_T39XVE_20220818T105000.SAFE,Multi-Spectral Instrument,MSI,147.01 MB,GS2A_20220818T090611_037370_N04.00,S2MSI2A,2015-028A,ASCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220818T105000_S20220818T090607_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220818T105000_A037370_T39XVE_N04.00,S2A_MSIL2A_20220818T090611_N0400_R050_T39XVE_20220818T105000,c79a117c-b761-48fd-9105-e3f6944abaee
22d0537c-63b0-45fe-82de-820c5ae70e55,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVN_20220818T091746,https://scihub.copernicus.eu/dhus/odata/v1/Products('22d0537c-63b0-45fe-82de-820c5ae70e55')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('22d0537c-63b0-45fe-82de-820c5ae70e55')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('22d0537c-63b0-45fe-82de-820c5ae70e55')/Products('Quicklook')/$value,"Date: 2022-08-18T08:16:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.05 GB",false,2022-08-18 09:17:46,2022-08-18 08:16:09.024,2022-08-18 08:16:09.024,2022-08-18 12:25:59.402,28461,121,173.228782342497,52.4080433432159,98.021954,0.424591,0.46481599999999995,0.020826,0.200434,0.095292,0.0,0.705858,S2B_OPER_MSI_L1C_TL_2BPS_20220818T084039_A028461_T39WVN_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>65.80591820047655,48.8120825440702 65.8214035188828,51.21354956502475 64.8362407624999,51.205711488921416 64.8214388312971,48.892314281559564 65.80591820047655,48.8120825440702</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((48.892314281559564 64.8214388312971, 51.205711488921416 64.8362407624999, 51.21354956502475 65.8214035188828, 48.8120825440702 65.80591820047655, 48.892314281559564 64.8214388312971)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVN_20220818T091746.SAFE,Multi-Spectral Instrument,MSI,1.05 GB,GS2B_20220818T081609_028461_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220818T091746_S20220818T081605_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220818T091746_A028461_T39WVN_N04.00,S2B_MSIL2A_20220818T081609_N0400_R121_T39WVN_20220818T091746,22d0537c-63b0-45fe-82de-820c5ae70e55
